,frequency,presence,idf,tf-idf
dust,5,5.0,9.429672593886743,47.14836296943371
rains,5,5.0,9.429672593886743,47.14836296943371
nephew,5,5.0,9.429672593886743,47.14836296943371
p.s,5,5.0,9.429672593886743,47.14836296943371
economy,5,5.0,9.429672593886743,47.14836296943371
alive,5,5.0,9.429672593886743,47.14836296943371
hve,5,5.0,9.429672593886743,47.14836296943371
diego,5,5.0,9.429672593886743,47.14836296943371
students,5,5.0,9.429672593886743,47.14836296943371
helped,5,5.0,9.429672593886743,47.14836296943371
dun,5,5.0,9.429672593886743,47.14836296943371
orange,5,5.0,9.429672593886743,47.14836296943371
inspired,5,5.0,9.429672593886743,47.14836296943371
delete,5,5.0,9.429672593886743,47.14836296943371
pork,5,5.0,9.429672593886743,47.14836296943371
climb,5,5.0,9.429672593886743,47.14836296943371
favor,5,5.0,9.429672593886743,47.14836296943371
wings,5,5.0,9.429672593886743,47.14836296943371
clock,5,5.0,9.429672593886743,47.14836296943371
gossip,5,5.0,9.429672593886743,47.14836296943371
suckss,5,5.0,9.429672593886743,47.14836296943371
arm,5,5.0,9.429672593886743,47.14836296943371
backup,5,5.0,9.429672593886743,47.14836296943371
cheaper,5,5.0,9.429672593886743,47.14836296943371
virus,5,5.0,9.429672593886743,47.14836296943371
sorta,5,5.0,9.429672593886743,47.14836296943371
sweden,5,5.0,9.429672593886743,47.14836296943371
golden,5,5.0,9.429672593886743,47.14836296943371
personally,5,5.0,9.429672593886743,47.14836296943371
camping,5,5.0,9.429672593886743,47.14836296943371
picking,5,5.0,9.429672593886743,47.14836296943371
awesomee,5,5.0,9.429672593886743,47.14836296943371
comcast,5,5.0,9.429672593886743,47.14836296943371
model,5,5.0,9.429672593886743,47.14836296943371
attacked,5,5.0,9.429672593886743,47.14836296943371
downloaded,5,5.0,9.429672593886743,47.14836296943371
every1,5,5.0,9.429672593886743,47.14836296943371
scroll,5,5.0,9.429672593886743,47.14836296943371
stairs,5,5.0,9.429672593886743,47.14836296943371
lah,5,5.0,9.429672593886743,47.14836296943371
pens,5,5.0,9.429672593886743,47.14836296943371
mis,5,5.0,9.429672593886743,47.14836296943371
system,5,5.0,9.429672593886743,47.14836296943371
spammers,5,5.0,9.429672593886743,47.14836296943371
conference,5,5.0,9.429672593886743,47.14836296943371
ri,5,5.0,9.429672593886743,47.14836296943371
begin,5,5.0,9.429672593886743,47.14836296943371
nor,5,5.0,9.429672593886743,47.14836296943371
byee,5,5.0,9.429672593886743,47.14836296943371
price,5,5.0,9.429672593886743,47.14836296943371
cl,5,5.0,9.429672593886743,47.14836296943371
naw,5,5.0,9.429672593886743,47.14836296943371
lives,5,5.0,9.429672593886743,47.14836296943371
guilt,5,5.0,9.429672593886743,47.14836296943371
vet,5,5.0,9.429672593886743,47.14836296943371
beating,5,5.0,9.429672593886743,47.14836296943371
melted,5,5.0,9.429672593886743,47.14836296943371
bucks,5,5.0,9.429672593886743,47.14836296943371
pig,5,5.0,9.429672593886743,47.14836296943371
anxiety,5,5.0,9.429672593886743,47.14836296943371
partner,5,5.0,9.429672593886743,47.14836296943371
sons,5,5.0,9.429672593886743,47.14836296943371
international,5,5.0,9.429672593886743,47.14836296943371
shining,5,5.0,9.429672593886743,47.14836296943371
despite,5,5.0,9.429672593886743,47.14836296943371
drama,5,5.0,9.429672593886743,47.14836296943371
hockey,5,5.0,9.429672593886743,47.14836296943371
cutie,5,5.0,9.429672593886743,47.14836296943371
tmrw,5,5.0,9.429672593886743,47.14836296943371
hire,5,5.0,9.429672593886743,47.14836296943371
dmv,5,5.0,9.429672593886743,47.14836296943371
dislike,5,5.0,9.429672593886743,47.14836296943371
manage,5,5.0,9.429672593886743,47.14836296943371
twits,5,5.0,9.429672593886743,47.14836296943371
streets,5,5.0,9.429672593886743,47.14836296943371
faces,5,5.0,9.429672593886743,47.14836296943371
tod,5,5.0,9.429672593886743,47.14836296943371
breathe,5,5.0,9.429672593886743,47.14836296943371
constant,5,5.0,9.429672593886743,47.14836296943371
teach,5,5.0,9.429672593886743,47.14836296943371
atl,5,5.0,9.429672593886743,47.14836296943371
replying,5,5.0,9.429672593886743,47.14836296943371
scan,5,5.0,9.429672593886743,47.14836296943371
assignment,5,5.0,9.429672593886743,47.14836296943371
infection,5,5.0,9.429672593886743,47.14836296943371
woken,5,5.0,9.429672593886743,47.14836296943371
degree,5,5.0,9.429672593886743,47.14836296943371
outfit,5,5.0,9.429672593886743,47.14836296943371
memory,5,5.0,9.429672593886743,47.14836296943371
easily,5,5.0,9.429672593886743,47.14836296943371
bu,5,5.0,9.429672593886743,47.14836296943371
sales,5,5.0,9.429672593886743,47.14836296943371
birmingham,5,5.0,9.429672593886743,47.14836296943371
aches,5,5.0,9.429672593886743,47.14836296943371
unfair,5,5.0,9.429672593886743,47.14836296943371
stinks,5,5.0,9.429672593886743,47.14836296943371
hiding,5,5.0,9.429672593886743,47.14836296943371
rofl,5,5.0,9.429672593886743,47.14836296943371
dragged,5,5.0,9.429672593886743,47.14836296943371
cutest,5,5.0,9.429672593886743,47.14836296943371
prayers,5,5.0,9.429672593886743,47.14836296943371
digital,5,5.0,9.429672593886743,47.14836296943371
wats,5,5.0,9.429672593886743,47.14836296943371
toilet,5,5.0,9.429672593886743,47.14836296943371
santa,5,5.0,9.429672593886743,47.14836296943371
nail,5,5.0,9.429672593886743,47.14836296943371
jeans,5,5.0,9.429672593886743,47.14836296943371
include,5,5.0,9.429672593886743,47.14836296943371
sara,5,5.0,9.429672593886743,47.14836296943371
harder,5,5.0,9.429672593886743,47.14836296943371
eight,5,5.0,9.429672593886743,47.14836296943371
tax,5,5.0,9.429672593886743,47.14836296943371
ad,5,5.0,9.429672593886743,47.14836296943371
exchange,5,5.0,9.429672593886743,47.14836296943371
spanish,5,5.0,9.429672593886743,47.14836296943371
license,5,5.0,9.429672593886743,47.14836296943371
delay,5,5.0,9.429672593886743,47.14836296943371
jt,5,5.0,9.429672593886743,47.14836296943371
saved,5,5.0,9.429672593886743,47.14836296943371
speech,5,5.0,9.429672593886743,47.14836296943371
sarah,5,5.0,9.429672593886743,47.14836296943371
pet,5,5.0,9.429672593886743,47.14836296943371
grad,5,5.0,9.429672593886743,47.14836296943371
makeup,5,5.0,9.429672593886743,47.14836296943371
chem,5,5.0,9.429672593886743,47.14836296943371
ginger,5,5.0,9.429672593886743,47.14836296943371
sorted,5,5.0,9.429672593886743,47.14836296943371
indiana,5,5.0,9.429672593886743,47.14836296943371
zealand,5,5.0,9.429672593886743,47.14836296943371
pillow,5,5.0,9.429672593886743,47.14836296943371
fest,5,5.0,9.429672593886743,47.14836296943371
ghost,5,5.0,9.429672593886743,47.14836296943371
route,5,5.0,9.429672593886743,47.14836296943371
ack,5,5.0,9.429672593886743,47.14836296943371
twitterland,5,5.0,9.429672593886743,47.14836296943371
buzz,5,5.0,9.429672593886743,47.14836296943371
hacked,5,5.0,9.429672593886743,47.14836296943371
hon,5,5.0,9.429672593886743,47.14836296943371
miami,5,5.0,9.429672593886743,47.14836296943371
ending,5,5.0,9.429672593886743,47.14836296943371
blind,5,5.0,9.429672593886743,47.14836296943371
pancakes,5,5.0,9.429672593886743,47.14836296943371
heels,5,5.0,9.429672593886743,47.14836296943371
arrival,5,5.0,9.429672593886743,47.14836296943371
hung,5,5.0,9.429672593886743,47.14836296943371
pulling,5,5.0,9.429672593886743,47.14836296943371
stoked,5,5.0,9.429672593886743,47.14836296943371
clue,5,5.0,9.429672593886743,47.14836296943371
survive,5,5.0,9.429672593886743,47.14836296943371
whyy,5,5.0,9.429672593886743,47.14836296943371
indoors,5,5.0,9.429672593886743,47.14836296943371
tweeted,5,5.0,9.429672593886743,47.14836296943371
unable,5,5.0,9.429672593886743,47.14836296943371
whoo,5,5.0,9.429672593886743,47.14836296943371
bunch,5,5.0,9.429672593886743,47.14836296943371
pigs,5,5.0,9.429672593886743,47.14836296943371
vids,5,5.0,9.429672593886743,47.14836296943371
hangin,5,5.0,9.429672593886743,47.14836296943371
solid,5,5.0,9.429672593886743,47.14836296943371
highly,5,5.0,9.429672593886743,47.14836296943371
jo,5,5.0,9.429672593886743,47.14836296943371
knowing,5,5.0,9.429672593886743,47.14836296943371
zoo,5,5.0,9.429672593886743,47.14836296943371
alice,5,5.0,9.429672593886743,47.14836296943371
weak,5,5.0,9.429672593886743,47.14836296943371
shops,5,5.0,9.429672593886743,47.14836296943371
ocean,5,5.0,9.429672593886743,47.14836296943371
classic,5,5.0,9.429672593886743,47.14836296943371
testing,5,5.0,9.429672593886743,47.14836296943371
gna,5,5.0,9.429672593886743,47.14836296943371
bay,5,5.0,9.429672593886743,47.14836296943371
devastated,5,5.0,9.429672593886743,47.14836296943371
cruise,5,5.0,9.429672593886743,47.14836296943371
corner,5,5.0,9.429672593886743,47.14836296943371
thingy,5,5.0,9.429672593886743,47.14836296943371
covered,5,5.0,9.429672593886743,47.14836296943371
united,5,5.0,9.429672593886743,47.14836296943371
chances,5,5.0,9.429672593886743,47.14836296943371
nine,5,5.0,9.429672593886743,47.14836296943371
mystery,5,5.0,9.429672593886743,47.14836296943371
script,5,5.0,9.429672593886743,47.14836296943371
password,5,5.0,9.429672593886743,47.14836296943371
appt,5,5.0,9.429672593886743,47.14836296943371
yeaah,5,5.0,9.429672593886743,47.14836296943371
within,5,5.0,9.429672593886743,47.14836296943371
chipotle,5,5.0,9.429672593886743,47.14836296943371
restaurant,5,5.0,9.429672593886743,47.14836296943371
purchase,5,5.0,9.429672593886743,47.14836296943371
drinkin,5,5.0,9.429672593886743,47.14836296943371
funeral,5,5.0,9.429672593886743,47.14836296943371
edit,5,5.0,9.429672593886743,47.14836296943371
option,5,5.0,9.429672593886743,47.14836296943371
boat,5,5.0,9.429672593886743,47.14836296943371
omfg,5,5.0,9.429672593886743,47.14836296943371
customer,5,5.0,9.429672593886743,47.14836296943371
human,5,5.0,9.429672593886743,47.14836296943371
comin,5,5.0,9.429672593886743,47.14836296943371
usa,5,5.0,9.429672593886743,47.14836296943371
workshop,5,5.0,9.429672593886743,47.14836296943371
named,5,5.0,9.429672593886743,47.14836296943371
verizon,5,5.0,9.429672593886743,47.14836296943371
likey,5,5.0,9.429672593886743,47.14836296943371
settle,5,5.0,9.429672593886743,47.14836296943371
stuffed,5,5.0,9.429672593886743,47.14836296943371
ways,5,5.0,9.429672593886743,47.14836296943371
nightmare,5,5.0,9.429672593886743,47.14836296943371
bake,5,5.0,9.429672593886743,47.14836296943371
katie,5,5.0,9.429672593886743,47.14836296943371
advance,5,5.0,9.429672593886743,47.14836296943371
ht,5,5.0,9.429672593886743,47.14836296943371
minus,5,5.0,9.429672593886743,47.14836296943371
mushroom,5,5.0,9.429672593886743,47.14836296943371
diff,5,5.0,9.429672593886743,47.14836296943371
ss,5,5.0,9.429672593886743,47.14836296943371
typical,5,5.0,9.429672593886743,47.14836296943371
recover,5,5.0,9.429672593886743,47.14836296943371
tests,5,5.0,9.429672593886743,47.14836296943371
ja,5,5.0,9.429672593886743,47.14836296943371
pee,5,5.0,9.429672593886743,47.14836296943371
mountain,5,5.0,9.429672593886743,47.14836296943371
slice,5,5.0,9.429672593886743,47.14836296943371
damm,5,5.0,9.429672593886743,47.14836296943371
texting,5,5.0,9.429672593886743,47.14836296943371
fl,5,5.0,9.429672593886743,47.14836296943371
alcohol,5,5.0,9.429672593886743,47.14836296943371
buddies,5,5.0,9.429672593886743,47.14836296943371
hyper,5,5.0,9.429672593886743,47.14836296943371
theater,5,5.0,9.429672593886743,47.14836296943371
lang,5,5.0,9.429672593886743,47.14836296943371
sittin,5,5.0,9.429672593886743,47.14836296943371
sweetest,5,5.0,9.429672593886743,47.14836296943371
wore,5,5.0,9.429672593886743,47.14836296943371
milan,5,5.0,9.429672593886743,47.14836296943371
faith,5,5.0,9.429672593886743,47.14836296943371
apps,5,5.0,9.429672593886743,47.14836296943371
combo,5,5.0,9.429672593886743,47.14836296943371
playin,5,5.0,9.429672593886743,47.14836296943371
uot,5,5.0,9.429672593886743,47.14836296943371
whoops,5,5.0,9.429672593886743,47.14836296943371
tattoo,5,5.0,9.429672593886743,47.14836296943371
danny,5,5.0,9.429672593886743,47.14836296943371
burning,5,5.0,9.429672593886743,47.14836296943371
result,5,5.0,9.429672593886743,47.14836296943371
answers,5,5.0,9.429672593886743,47.14836296943371
journey,5,5.0,9.429672593886743,47.14836296943371
tonsils,5,5.0,9.429672593886743,47.14836296943371
chili,5,5.0,9.429672593886743,47.14836296943371
urgh,5,5.0,9.429672593886743,47.14836296943371
became,5,5.0,9.429672593886743,47.14836296943371
constantly,5,5.0,9.429672593886743,47.14836296943371
aaww,5,5.0,9.429672593886743,47.14836296943371
egg,5,5.0,9.429672593886743,47.14836296943371
sadd,5,5.0,9.429672593886743,47.14836296943371
bubble,5,5.0,9.429672593886743,47.14836296943371
recording,5,5.0,9.429672593886743,47.14836296943371
ps3,5,5.0,9.429672593886743,47.14836296943371
flow,5,5.0,9.429672593886743,47.14836296943371
taco,5,5.0,9.429672593886743,47.14836296943371
demons,5,5.0,9.429672593886743,47.14836296943371
casa,5,5.0,9.429672593886743,47.14836296943371
rules,5,5.0,9.429672593886743,47.14836296943371
muffins,4,1.0,10.528284882554852,42.11313953021941
diversity,4,2.0,10.122819774446688,40.49127909778675
teenagers,4,3.0,9.835137701994906,39.340550807979625
har,4,3.0,9.835137701994906,39.340550807979625
cam,4,3.0,9.835137701994906,39.340550807979625
obvious,4,3.0,9.835137701994906,39.340550807979625
apartments,4,3.0,9.835137701994906,39.340550807979625
whoop,4,3.0,9.835137701994906,39.340550807979625
damned,4,3.0,9.835137701994906,39.340550807979625
bagel,4,3.0,9.835137701994906,39.340550807979625
chit,4,3.0,9.835137701994906,39.340550807979625
mothersday,4,3.0,9.835137701994906,39.340550807979625
sob,4,3.0,9.835137701994906,39.340550807979625
hmv,4,3.0,9.835137701994906,39.340550807979625
disappoint,4,3.0,9.835137701994906,39.340550807979625
digg,4,3.0,9.835137701994906,39.340550807979625
opera,4,3.0,9.835137701994906,39.340550807979625
attractive,4,3.0,9.835137701994906,39.340550807979625
revenge,4,3.0,9.835137701994906,39.340550807979625
grounded,4,3.0,9.835137701994906,39.340550807979625
wand,4,3.0,9.835137701994906,39.340550807979625
touring,4,3.0,9.835137701994906,39.340550807979625
denny,4,3.0,9.835137701994906,39.340550807979625
dk,4,3.0,9.835137701994906,39.340550807979625
grilled,4,3.0,9.835137701994906,39.340550807979625
screaming,4,3.0,9.835137701994906,39.340550807979625
desire,4,3.0,9.835137701994906,39.340550807979625
hop,4,3.0,9.835137701994906,39.340550807979625
accounts,4,3.0,9.835137701994906,39.340550807979625
woop,4,3.0,9.835137701994906,39.340550807979625
heavenly,4,3.0,9.835137701994906,39.340550807979625
rosie,4,3.0,9.835137701994906,39.340550807979625
goose,4,3.0,9.835137701994906,39.340550807979625
munch,4,3.0,9.835137701994906,39.340550807979625
bat,4,3.0,9.835137701994906,39.340550807979625
barcelona,4,3.0,9.835137701994906,39.340550807979625
killer,4,3.0,9.835137701994906,39.340550807979625
plant,4,3.0,9.835137701994906,39.340550807979625
maccy,4,3.0,9.835137701994906,39.340550807979625
wales,4,3.0,9.835137701994906,39.340550807979625
breath,4,4.0,9.611994150680697,38.44797660272279
reckon,4,4.0,9.611994150680697,38.44797660272279
thailand,4,4.0,9.611994150680697,38.44797660272279
edition,4,4.0,9.611994150680697,38.44797660272279
dig,4,4.0,9.611994150680697,38.44797660272279
adventures,4,4.0,9.611994150680697,38.44797660272279
switch,4,4.0,9.611994150680697,38.44797660272279
breaks,4,4.0,9.611994150680697,38.44797660272279
disappeared,4,4.0,9.611994150680697,38.44797660272279
jerk,4,4.0,9.611994150680697,38.44797660272279
performance,4,4.0,9.611994150680697,38.44797660272279
broadband,4,4.0,9.611994150680697,38.44797660272279
sitter,4,4.0,9.611994150680697,38.44797660272279
tiff,4,4.0,9.611994150680697,38.44797660272279
bud,4,4.0,9.611994150680697,38.44797660272279
bak,4,4.0,9.611994150680697,38.44797660272279
thread,4,4.0,9.611994150680697,38.44797660272279
eve,4,4.0,9.611994150680697,38.44797660272279
lambert,4,4.0,9.611994150680697,38.44797660272279
cue,4,4.0,9.611994150680697,38.44797660272279
standards,4,4.0,9.611994150680697,38.44797660272279
shiny,4,4.0,9.611994150680697,38.44797660272279
bleh,4,4.0,9.611994150680697,38.44797660272279
flights,4,4.0,9.611994150680697,38.44797660272279
neighbor,4,4.0,9.611994150680697,38.44797660272279
bakery,4,4.0,9.611994150680697,38.44797660272279
dish,4,4.0,9.611994150680697,38.44797660272279
sec,4,4.0,9.611994150680697,38.44797660272279
paranoid,4,4.0,9.611994150680697,38.44797660272279
rooting,4,4.0,9.611994150680697,38.44797660272279
dizzy,4,4.0,9.611994150680697,38.44797660272279
chores,4,4.0,9.611994150680697,38.44797660272279
fluffy,4,4.0,9.611994150680697,38.44797660272279
roots,4,4.0,9.611994150680697,38.44797660272279
performing,4,4.0,9.611994150680697,38.44797660272279
expired,4,4.0,9.611994150680697,38.44797660272279
lappy,4,4.0,9.611994150680697,38.44797660272279
society,4,4.0,9.611994150680697,38.44797660272279
yuck,4,4.0,9.611994150680697,38.44797660272279
fri,4,4.0,9.611994150680697,38.44797660272279
icon,4,4.0,9.611994150680697,38.44797660272279
holes,4,4.0,9.611994150680697,38.44797660272279
quickly,4,4.0,9.611994150680697,38.44797660272279
useful,4,4.0,9.611994150680697,38.44797660272279
pushing,4,4.0,9.611994150680697,38.44797660272279
romance,4,4.0,9.611994150680697,38.44797660272279
devon,4,4.0,9.611994150680697,38.44797660272279
lool,4,4.0,9.611994150680697,38.44797660272279
crawling,4,4.0,9.611994150680697,38.44797660272279
invisible,4,4.0,9.611994150680697,38.44797660272279
launch,4,4.0,9.611994150680697,38.44797660272279
quo,4,4.0,9.611994150680697,38.44797660272279
diamond,4,4.0,9.611994150680697,38.44797660272279
jp,4,4.0,9.611994150680697,38.44797660272279
attacking,4,4.0,9.611994150680697,38.44797660272279
army,4,4.0,9.611994150680697,38.44797660272279
filipino,4,4.0,9.611994150680697,38.44797660272279
woe,4,4.0,9.611994150680697,38.44797660272279
bs,4,4.0,9.611994150680697,38.44797660272279
disco,4,4.0,9.611994150680697,38.44797660272279
bebo,4,4.0,9.611994150680697,38.44797660272279
homes,4,4.0,9.611994150680697,38.44797660272279
venue,4,4.0,9.611994150680697,38.44797660272279
donuts,4,4.0,9.611994150680697,38.44797660272279
pad,4,4.0,9.611994150680697,38.44797660272279
scaring,4,4.0,9.611994150680697,38.44797660272279
